url,slug,start,end,cover,title,api_id,type,description,tags,privacy,approval
https://lu.ma/inoviaafterhours250625,inoviaafterhours250625,2025-06-25T22:00:00.000Z,2025-06-26T01:00:00.000Z,https://images.lumacdn.com/event-covers/99/b44e9828-180a-4f2c-9b95-ae2dc6fa73e1.png,Inovia After Hours @ Toronto Tech Week,evt-LKDmEEOrNluOJs8,event,"As the city comes alive for the inaugural Tech Week, join our team, a group of portfolio GPs, and early-stage founders from across the Toronto ecosystem for Inovia After Hours — a relaxed, invite-only evening designed to spark meaningful conversations and lasting connections.","B2B, Fundraising / Investing, GTM (Marketing, Sales, Growth)",Invite-only.,Approved by TTW
https://lu.ma/ili6ab9g,ili6ab9g,2025-06-23T18:00:00.000Z,2025-06-23T21:00:00.000Z,https://images.lumacdn.com/event-covers/z6/7893df1d-4604-4620-9859-259f628aec82.jpg,"Activate Your Intuition with Cards, Pendulums, and Somatic Wisdom",evt-LP1Hr66cCS22tuW,event,"Activate Your Intuition with Cards, Pendulums, and Somatic Wisdom

✨ Your greatest business tool isn’t just strategy — it’s your intuition.WHAT TO EXPECT:

In today’s fast-moving tech and startup world, data and strategy are critical — but it’s often intuition that sparks the boldest ideas, the most aligned pivots, and the clearest leadership.

Unlocking Intuition is a highly interactive, experiential workshop designed for founders, creators, innovators, and investors who want to deepen their intuitive skills and integrate them into business, leadership, and innovation.

This isn’t just theory — you’ll be working hands-on with practical tools like:
Oracle & Tarot Cards
Pendulums
Sound Healing 
Visualization and Somatic Body Wisdom
A guided Self-Discovery Booklet you’ll complete and take home

Led by a team of visionary practitioners and entrepreneurs, you’ll learn how to distinguish intuition from fear, trust your inner compass, and apply these techniques directly to your business decisions, product creation, and personal leadership journey.

What You’ll Experience:•	Intuition Activation: Guided inward meditation and visualization to connect with your inner knowing•	Interactive Exercises: Partner readings, pendulum practices, body-based intuition building•	Tool Discovery: Learn how to use cards, pendulums, and somatic signals for real-world decisions•	Founder Insights: Hear how intuition built and scaled a purpose-driven tech platform (with founder Reema Rachel)•	Exploration Stations: Hands-on practice with practitioners offering personalized guidance

All participants receive a gift bag (valued over $50), including an oracle/tarot deck, pendulum, self-discovery workbook, and bonus sponsor gifts.This event will also offer a private QR code to access ongoing intuition practices, videos, and bonus content on YouTube, helping you continue deepening your intuitive leadership journey beyond the event.

Why Attend?

✅ Walk away with tangible intuitive tools you can use immediately

✅ Enhance decision-making, creativity, leadership clarity, and innovation skills

✅ Learn practical ways to integrate intuition into your business and startup journey

✅ Network with founders, innovators, and creators expanding the future of leadership

No prior experience with tarot, oracle cards, or pendulums needed — just curiosity and a willingness to explore new ways of leading and creating.

Whether you’re launching your next product, scaling your startup, or simply looking to lead with more clarity, creativity, and heart, this session will leave you energized, grounded, and equipped with an entirely new edge. 

Guided by our Practitioners: 
Lauren Best: Hypnotherapist, Tarot Reader
Janine Berridge-Paul : Guiding Your Soul’s Journey through Reiki, Sound Healing & Crystal Wisdom
Maria Esposito: Psychic Healer, Wholeness Trainer & Consultant
Miriam Rachel: Tarot Reader, Astrologer, & Psychic Medium
Shelley King: Intuitive Energy Worker specializing with Tarot, Reiki, Crystals and other modalities

SWAG BAGS PROVIDED FOR ALL GUESTS
**This is non-alcoholic**","Creators, Infrastructure, Fundraising / Investing","Open to the public., Open to attendee applications.",Approved by TTW
https://lu.ma/iiwj25lq,iiwj25lq,2025-06-25T13:00:00.000Z,2025-06-25T16:00:00.000Z,https://images.lumacdn.com/event-covers/ja/a5f7f330-dbb1-44c4-81ab-c82f47aa15f0.png,Women in Tech: Debug Your Finances Rooftop Brunch,evt-ow286wDWHEaNkbv,event,"KEEP MORE OF WHAT YOU EARN: Discover how to optimize your tech compensation and avoid mistakes that cost you thousands of dollars each year.

This event is crafted for women working at Canadian and US tech companies - and feisty start-ups 💥🚀

​Here’s what’s in store for you: 

​Rooftop Vibes: Greet the day with a premium brunch selection, freshly brewed coffee and DJ set by Roncy's High Notes Coffee + Vinyl. 

​Network: Connect with tech-focused financial advisors who specialize in RSUs, stock options, and tax optimization.

​Questions Answered: How do I keep more of what I earn? How can I reduce tax liabilities and minimize fees? How should I diversify my tech stocks?

​“Tech compensation is complex and tech pros face unique challenges optimizing their plans,” says Mike Masotti, partner at Novel Wealth.

“This unique event gives women access to leading experts in tech compensation to get answers to their questions in a casual setting.”  

===

​Kick your day off with great coffee, mimosas, a delicious brunch, and chill beats by Roncy's High Notes Coffee + Vinyl.

===

Getting here: Close to UP EXPRESS train to Union Station. Close to Dundas West Subway. Steps to Dundas & College streetcars. UP gets you downtown in 10 minutes.

===

​It is a rooftop, so space is limited. Register today!

​We are officially part of Toronto Tech Week 2025, a weeklong citywide collection of events to connect and celebrate the builders. June 23 → June 27, 2025 |","FinTech, B2C / Consumer, HR / Hiring, Creators",Open to the public.,Approved by TTW
https://lu.ma/ihbv09op,ihbv09op,2025-06-25T21:30:00.000Z,2025-06-26T00:30:00.000Z,https://images.lumacdn.com/event-covers/w5/3583ebfb-e44a-47bb-a84a-c7f3ee6f9923.png,Engineering efficiency in the age of AI tooling,evt-Sp5cGVMb4hnXF1W,event,"​Join Kris Hansen, CTO at Sagard and Diederik van Liere, CTO at Wealthsimple for an engaging and insightful fireside chat that delves into the transformative world of AI-driven software development. We'll explore the cutting-edge landscape of AI-powered code generation, intelligent development tools, and advanced productivity frameworks. Our expert speakers will discuss how these technologies are revolutionizing the way developers work, accelerating innovation, and shaping the future of the software industry.

​We are officially part of Toronto Tech Week 2025, a weeklong citywide collection of events to connect and celebrate the builders. June 23 → June 27, 2025 | torontotechweek.com.”","AI, FinTech, Engineering",Invite-only.,Approved by TTW
https://lu.ma/ig93tv7s,ig93tv7s,2025-06-26T17:00:00.000Z,2025-06-26T20:00:00.000Z,https://images.lumacdn.com/event-covers/u7/afad00aa-3a53-4978-abbc-32e2bdece6d2.jpg,"Biohacking, Energy Optimization & Digital Balance for High-Performers",evt-VKK9EzHJGX3AWYr,event,"In a world that never powers down, how do founders, investors, and tech leaders stay at their sharpest—without burning out?
Peak State is a dynamic, experiential session that blends modern biohacking tools with ancient wellness practices to help high-performers optimize their brain, body, and energy systems.

Through a powerful mix of panel conversation and hands-on practices, this session will explore the intersection of cognitive performance, nervous system regulation, digital well-being, and sustainable leadership in the tech world.
We’ll also tackle one of the biggest challenges of our time: screen fatigue and digital overload. Attendees will walk away with science-backed strategies to reduce burnout, improve sleep, enhance focus, and reclaim mental clarity—even while operating in fast-paced, always-on environments.

What to Expect:
	•	Panel Discussion with wellness experts, founders & performance strategists on optimizing health & focus in tech
	•	Biohacking Insights: breathwork, movement, nutrition, and daily rhythm hacks to fuel deep work
	•	Digital Detox Tools: mindful screen use, tech boundaries, and nervous system resets
	•	Experiential Workshop: guided practices to integrate into your workday immediately
	•	Curated Networking for high-performers prioritizing sustainable success

Whether you’re building a company, scaling a team, or designing the next wave of tech—Peak State will leave you feeling energized, focused, and in control of your performance and well-being.","Creators, Infrastructure, Deep Tech","Open to the public., Open to attendee applications.",Approved by TTW
https://lu.ma/iablpy0n,iablpy0n,2025-06-23T22:30:00.000Z,2025-06-24T01:30:00.000Z,https://images.lumacdn.com/event-covers/fc/3c57b352-66f0-43da-8522-bf6f610f0c91.png,Portage-Diagram Private Fintech Dinner,evt-f2weNRO2BSA6dhO,event,"We’re bringing together 30 fintech founders for a relaxed evening of good food, drinks, and conversation.

Co-hosted by Portage and Diagram, this dinner is all about connecting with other builders, swapping stories, and spending time with people shaping the future of fintech.",FinTech,Invite-only.,Approved by TTW
https://lu.ma/i6xldify,i6xldify,2025-06-23T22:00:00.000Z,2025-06-24T00:00:00.000Z,https://images.lumacdn.com/event-covers/6c/de978dcb-49eb-4da4-80fd-53000533d928.png,Quantum in Space,evt-GwsBF1hHSXpYwbA,event,"The SpaceTech ecosystem remains fragmented—innovators, capital, and oversight agencies operate in silos. This panel at Toronto Tech Week brings together leading space founders to tackle commercialization opportunities, edge cases, and AI’s accelerating role in the future of space innovation.

Featuring 4 SpaceTech founders, we’ll explore what’s next at the intersection of quantum, AI, and orbital infrastructure. Previous panelists include experts from NASA JPL, Portal Space, TRL-11, Source Energy, Lima Charlie, and Data Dome.

Our event stands out by connecting the dots across the SpaceTech ecosystem, shaping the next frontier.","Cybersecurity, Deep Tech, Defense, Hardware, Infrastructure","Open to attendee applications., Open to the public.",Approved by TTW
https://lu.ma/hu70fo4e,hu70fo4e,2025-06-25T22:00:00.000Z,2025-06-26T00:30:00.000Z,https://images.lumacdn.com/event-covers/9j/885358c6-2fc8-4fa5-b577-50ed18e85374.jpg,Digital Marketing: Where to Put Your Next Ad Dollar,evt-eh19hDyMkAdyiNC,event,"Join us for an exclusive evening happy hour designed for performance marketing professionals. The event will feature complimentary drinks, appetizers, and a valuable opportunity to network with peers from across the industry.

The evening will include a keynote and Q&A session led by Olivia Kory, Chief Strategy Officer at Haus. A recognized industry expert, Olivia brings deep expertise in performance marketing, with previous leadership roles at companies such as Sonos and Netflix. She will focus her conversation on marketing incrementality testing and provide detailed insights on how to maximize your channel spend.

Attendance is open by application, with acceptances granted on a rolling basis until capacity is reached. Don’t miss this opportunity to connect, learn, and engage with leaders and fellow practitioners in the performance marketing space.

Spots are limited and expected to fill quickly.

About Phoenix:

We are Phoenix, a digital healthcare platform for men. We are dedicated to improving the relationship men have with their health, while building the future of patient-centric healthcare in Canada from diagnosing to delivery. Backed by world-class investors, including Y Combinator, we’ve quickly become a market leader. Based in Toronto, our team of top marketers, engineers, product managers, business leaders, and pharmacists is building the future of digital healthcare.

Click here if you'd like to learn more about Phoenix.

About Haus:

Haus is a marketing science platform that helps brands like Caraway, Intuit, Sonos, Ritual, Pernod Ricard, and Jones Road Beauty measure the incremental ROI of online and offline ad spend.

Haus' marketing science suite provides some of the world’s most recognizable brands with the power to measure true incrementality and allocate budget efficiently to maximize growth and profitability — with privacy-durable, trustworthy, and impactful business results. Their industry-leading GeoLift product enables brands to set up scientifically sound test/control incrementality experiments in a matter of minutes through a self-service platform.

We are officially part of Toronto Tech Week 2025, a weeklong citywide collection of events to connect and celebrate the builders. June 23 → June 27, 2025 | torontotechweek.com","B2C / Consumer, Media / Entertainment, Healthcare / HealthTech, GTM (Marketing, Sales, Growth)",Open to attendee applications.,Approved by TTW
https://lu.ma/hrtechcrawl,hrtechcrawl,2025-06-26T14:30:00.000Z,2025-06-27T01:00:00.000Z,https://images.lumacdn.com/event-covers/1q/9ab594c0-770e-4ea9-85ea-7aa14090382e.png,HR in Tech Crawl,evt-5CFx1UKFj5kYJ6T,event,HRTech crawl from place to place with events and speakers and trsnsportation,"HR / Hiring, FinTech, Healthcare / HealthTech, AI, B2B","Open to the public., Open to a specific target audience.",Approved by TTW
https://lu.ma/hl1412xf,hl1412xf,2025-06-26T00:00:00.000Z,2025-06-26T06:00:00.000Z,https://images.lumacdn.com/event-covers/6r/a4fef4d6-b27f-48b3-bcbc-048e880dce5d.jpg,Secret After Hours Party by Boardy,evt-jlH2fAOPDdHLtvA,event,"​It’s about time Boardy threw a party for his friends…

​Welcome to Toronto Tech Week's most stylish after-hours. Step into a hidden Japanese speakeasy for a low-key, intimate affair. Boardy is curating the guest list, ensuring only the best people at the conference make the cut. Expect DJs spinning vinyl all night long on a killer sound system, alongside an extensive selection of Japanese whisky, natural wines, and maybe even a genuine conversation with a new friend. Thanks to the Osler team for sponsoring this event.

​The guest list? Boardy’s managing it to make sure it’s good vibes only. If he's not your bestie already just give him a call to secure your invite: +1-332-210-4794 OR +1-647-360-6795

​We are officially part of Toronto Tech Week 2025, a weeklong citywide collection of events to connect and celebrate the builders. June 23 → June 27, 2025 | torontotechweek.com","AI, Fundraising / Investing, Media / Entertainment, GTM (Marketing, Sales, Growth)",Open to attendee applications.,Approved by TTW
https://lu.ma/h9105qcv,h9105qcv,2025-06-24T21:00:00.000Z,2025-06-24T23:00:00.000Z,https://images.lumacdn.com/event-covers/e4/b2a7c4f1-8a50-4d5e-b359-c48a1d5df15b.png,"COMMON CODE: How can we reimagine capturing content in public spaces to better enable trust, safety, and presence?",evt-G4D4BI2En6fZs0V,event,"Photos and videos are everywhere, but our comfort with being captured isn’t always equal. This gathering opens space to rethink how we create, share, and consume content in public - especially in moments or movements where safety and trust matter most. What would it take to document with care, and create norms that protect both presence and power?

---

Five days. Five public spaces. Five big questions. 

Common Code is a free pop-up conversation series hosted by Reset that invites Toronto’s tech community to gather in public spaces to explore questions at the intersection of tech, trust, and togetherness in Toronto. Each day, we bring a new question to life in a different neighbourhood that invites Town Hall-like dialogue and debate on topics related to surveillance, sovereignty, safety and more. An unplug valet will be available at each pop-up for anyone wishing to go phone free.
",Open to all industries,Open to the public.,Approved by TTW
https://lu.ma/gxqbq6dn,gxqbq6dn,2025-06-25T22:00:00.000Z,2025-06-26T00:00:00.000Z,https://images.lumacdn.com/event-covers/zt/245b52d2-9660-400f-ba31-daac8277d6a4.png,BDC Seed VF x CAIN Ecosystem Dinner,evt-9PmWIVzw65pqrTw,event,BDC Seed Venture Fund is hosting an intimate dinner with leaders and operators of accelerator and incubator programs across Canada. This event will focus on building and deepening relationships across our accelerator network. This will be hosted in partnership with CAIN.,Fundraising / Investing,"Invite-only., Open to a specific target audience.",Approved by TTW
https://lu.ma/gxdtjd76,gxdtjd76,2025-06-25T20:30:00.000Z,2025-06-25T23:30:00.000Z,https://images.lumacdn.com/event-covers/ce/c5b5b8b3-0b16-4d62-a1eb-e29efe141cb4.png,“Is Venture For You?” FoundHers Roadshow (Toronto),evt-CkgqCu2h3QC9heb,event,"“Is Venture For You?” is a cross-country FoundHers Innovation Lab tour,designed to spark conversations, offer insights, and provide access to the tools, capital, and community needed to thrive in the venture space. While letting you know how to apply for cohort 2 of the FoundHers Innovation Labs Accelerator.

​From May to July 2025, we’re hosting a series of engaging evening and daytime events in key cities across Canada. Each stop will feature deep-dive conversations between founders and funders, pitch competitions, fireside chats, panel discussions, and networking sessions tailored for aspiring and early-stage women entrepreneurs.

​Whether you're exploring the idea of starting a venture, improving your first MVP, or scaling your startup, this is your chance to connect with peers, investors, and advisors who are championing diverse women founders.

​The FoundHers Innovation Lab Cohort 2 is now accepting applications—and we’re hitting the road to find you.
https://forms.fillout.com/t/ccyTeqSLtGus","Fundraising / Investing, B2B, B2C / Consumer, GTM (Marketing, Sales, Growth), International / Expansion",Open to the public.,
https://lu.ma/gx5xpx49,gx5xpx49,2025-06-26T22:00:00.000Z,2025-06-27T01:00:00.000Z,https://images.lumacdn.com/event-covers/kf/8bcedb6c-4cc1-44a5-8954-10f4ee929ab6.png,Ditch the design studio.,evt-Sr1eB9zllbxyv81,event,"In this session, the world class design studio OneMethod will tell you everything you need to know about building a brand and… how you can pretty much do it all without them. Come for the learning, stay for the existential crisis & drinks!","AI, B2B, B2C / Consumer",Open to the public.,Approved by TTW
https://lu.ma/gcz66noc,gcz66noc,2025-06-26T21:00:00.000Z,2025-06-27T00:00:00.000Z,https://images.lumacdn.com/event-covers/2j/4b8be4db-15ca-4bf7-b599-a2f41ac4c510.png,Lyft Engineering meetup: Managing Infrastructure at Scale,evt-zwxt86ToAZr4wKF,event,"Join Lyft Engineering during Toronto Tech Week for a deep dive into the challenges and strategies of managing infrastructure at scale. Hear directly from Lyft engineers as they share insights, real-world examples, and lessons learned from building and operating the systems that power Lyft. Ideal for engineers and tech professionals passionate about reliability, performance, and scalability, as well as anyone interested in tackling the complexities of large-scale infrastructure. Come learn, connect with peers, and discuss the future of efficient and reliable systems!","Engineering, Infrastructure",Open to attendee applications.,Approved by TTW
https://lu.ma/gb7aonoc,gb7aonoc,2025-06-24T20:30:00.000Z,2025-06-24T22:00:00.000Z,https://images.lumacdn.com/event-covers/pa/ca57bccc-cba6-4df5-b7ef-44e400917f4d.jpg,Demo Day -- Homebase Assistant Showcase,evt-9lugl0A2bVn76ye,event,"Homebase is the everything app for hourly teams.  We will be showcasing our recent Assistant capabilities that dramatically assist small business owners with their hiring and scheduling needs.  We'll also share technical insights for the builders.  

Come and learn more about building capabilities for small businesses -- whether you're a business owner, engineer, designer, PM... we'd love to share our new Assistant features with you!","B2B, Engineering, GTM (Marketing, Sales, Growth), AI, UX / Design",Open to attendee applications.,Approved by TTW
https://lu.ma/galt7oln,galt7oln,2025-06-26T20:00:00.000Z,2025-06-26T22:00:00.000Z,https://images.lumacdn.com/event-covers/q9/87890f68-bca8-4dc9-931a-af6c537a6e91.png,INVITE ONLY - Wine With Wally - Toronto Tech Week 2025,evt-EEimf0Gg2TLg95O,event,"A fun event to catch-up, network, and enjoy some wine!","AI, AR / VR, B2C / Consumer, Fundraising / Investing, B2B",Invite-only.,Approved by TTW
https://lu.ma/fxdzkibq,fxdzkibq,2025-06-26T22:00:00.000Z,2025-06-27T01:30:00.000Z,https://images.lumacdn.com/event-covers/yq/a6efe8c1-2ada-46a2-b619-1909566bf9a5.jpg,Immersive Tech @ Casa Loma,evt-oRx4TNUBmJ6ymoo,event,"Event Overview: Join us at Casa Loma for an event focused on immersive technology, exploring how embedded microcontrollers can enhance the escape room experience through innovative sound design and interactive elements. We'll also discuss the softer skills that help hardware work in heritiage venues.

Core Topic: Learn the fundamentals of building and integrating microcontrollers to create dynamic sound effects and responsive environments, unlocking new levels of immersion for players.

Technology in Action: Discover how cutting-edge technology can transform traditional escape rooms into fully immersive adventures, with practical insights into enabling seamless player interaction and engagement.

Panel Discussion: Engage with a diverse group of panelists, including tech experts and game designers, as they share their perspectives on advancing immersion through technology, offering inspiration and actionable ideas.

Bonus Perk: Ticket options are being considered, potentially including admission to one of Casa Loma’s thrilling escape room games, giving attendees a chance to experience immersive tech firsthand.","AR / VR, Gaming, Hardware, Media / Entertainment, UX / Design","Open to attendee applications., Open to the public.",Approved by TTW
https://lu.ma/foodinnovationHH,foodinnovationHH,2025-06-24T20:30:00.000Z,2025-06-24T23:00:00.000Z,https://images.lumacdn.com/event-covers/rs/426c8d86-bcee-458b-a372-c94dd42c0229.png,"The Future of Food in Canada – Founders, Investors & Innovators Mixer",evt-dHJkADMFDSOFKfZ,event,"Join us on Tuesday, June 24 from 4:30–7:00 PM EST for an exclusive, RSVP-only happy hour bringing together innovators and leaders in food and food tech.",,Open to attendee applications.,Approved by TTW
https://lu.ma/fdr3q3yj,fdr3q3yj,2025-06-28T00:00:00.000Z,2025-06-28T04:00:00.000Z,https://images.lumacdn.com/event-covers/tw/efe9e8f4-09fa-45cb-830f-87cd8ffdc6d3.jpg,SUPERCOLLIDER: TORONTO TECH WEEK AFTERPARTY,evt-39a6tEoCECBgsL3,event,"Get ready for a high-energy reaction! SUPERCOLLIDER is bringing Toronto's tech communities together for the can't-miss social event of Toronto Tech Week. We're colliding worlds – startups, VCs, devs, data scientists, AI tinkerers, and more – all under one roof. Forget stuffy networking - this is where Toronto's tech scene connects and celebrates.   We're bringing together brilliant minds, innovative ideas, and diverse perspectives from across the GTA's tech ecosystem.","AI, Cybersecurity, Engineering, Infrastructure",Open to the public.,Approved by TTW
https://lu.ma/FaireHH,FaireHH,2025-06-24T19:30:00.000Z,2025-06-24T22:00:00.000Z,https://images.lumacdn.com/event-covers/da/ed1aee3f-b0a1-4d36-97db-8befa80ddfd8.png,Save the Date! Faire Happy Hour with Engineering Leaders,evt-l2NaCS8wdGtSISE,event,"Join us for a happy hour with leaders from Faire’s engineering team, featuring a technical talk, a fireside chat, and opportunities to connect with fellow engineers.",,Open to attendee applications.,Approved by TTW
https://lu.ma/f3uy0g03,f3uy0g03,2025-06-26T21:00:00.000Z,2025-06-26T23:00:00.000Z,https://images.lumacdn.com/event-covers/ah/197a499c-929b-4f77-abd9-fbb3bd981844.png,the trust factor: unlocking the CEO mindset with ada x 1Password,evt-eWtZyr44DmdwpEg,event,"Join us for a fireside chat with Mike Murchison, CEO & Co-Founder of Ada and Jeff Shiner, Co-CEO of 1Password, followed by networking activities in the evening with the Toronto Tech community.","AI, Engineering, International / Expansion, ""GTM (Marketing, Sales, Growth)""",Open to the public.,Approved by TTW
https://lu.ma/f1th4b33,f1th4b33,2025-06-24T18:00:00.000Z,2025-06-24T20:00:00.000Z,https://images.lumacdn.com/event-covers/rs/c71f4bfd-6b83-469c-90df-a8361b713e04.png,Secondary Transactions – Unlocking Liquidity in Venture Capital,evt-LrNZiEz3XBHTHMX,event,"We’re Officially Part of Toronto Tech Week 2025!📅 June 23 – 27, 2025 | 🌐 torontotechweek.com

Join us for a focused conversation on Secondary Transactions within the venture capital ecosystem, featuring Matthew Leibowitz, Partner at Plaza Ventures.

This session will explore key trends, evolving deal structures, and strategic liquidity solutions that are transforming the landscape for LPs, GPs, and founders. Drawing from direct market experience.
",Fundraising / Investing,"Open to the public., Open to a specific target audience. , Open to attendee applications.",Approved by TTW
https://lu.ma/f0q4oqpa,f0q4oqpa,2025-06-26T23:00:00.000Z,2025-06-27T03:00:00.000Z,https://images.lumacdn.com/event-covers/7b/8dd869b3-af8a-4897-a2f8-f71bf8ace967.png,CTRL SHIFT Vol 4. @ Toronto Tech Week,evt-BtIiWyTcFHGE0uP,event,"CTRL SHIFT returns for a special Tech Week edition where creative tech takes center stage. Join us for Vol. 4, an immersive evening of talks, digital art, and community connection at the intersection of AI, creativity, and culture.

​We’re bringing together artists, technologists, designers, and dreamers who see generative AI not as a replacement for human creativity, but as a collaborator, unlocking new forms of expression across image, video, audio, and text.

​What to Expect
🎤 Talks from pioneering minds rethinking how we create with machines
🖼️ Interactive art installations pushing the boundaries of generative media
🤝 Meaningful networking with creatives and builders at the frontier of tech
💬 Live discussions on what it means to create in an AI-assisted world

​Whether you’re building, experimenting, or just curious CTRL SHIFT Vol. 4 is your place to connect, learn, and reimagine the future of creative work. Details TBD","AI, Creators, Media / Entertainment, UX / Design, B2C / Consumer",Open to the public.,Approved by TTW
https://lu.ma/ExperienceCPG,ExperienceCPG,2025-06-25T19:00:00.000Z,2025-06-25T23:00:00.000Z,https://images.lumacdn.com/event-covers/96/0440ef43-1c6f-4a77-b1c2-14627d67bb09.png,Winning at Retail: The Future of CPG & Retail Innovation 🚀,evt-YUZFIgNhY5IqcDu,event,"​Winning at Retail is an exclusive, and curated event during Toronto Tech Week designed for CPG founders, retail leaders, brand builders, and investors who are shaping the future of how products win—both on shelf and online.

​Powered by Loblaw Digital, this elevated afternoon experience will spotlight some of the top Canadian CPG brands scaling across the country and beyond. We’ll dive into what it really takes to drive velocity, build retail partnerships, and blend digital strategy with merchandising success.","GTM (Marketing, Sales, Growth)",Open to the public.,Approved by TTW
https://lu.ma/etcaipj0,etcaipj0,2025-06-26T21:30:00.000Z,2025-06-27T00:30:00.000Z,https://images.lumacdn.com/event-covers/pz/981b30e2-0100-471e-bfcd-4be44971004c.png,"Powering the Electric Mind: Culture, Wellbeing & Mindfulness in Tech",evt-EGbNz1zaUny6j87,event,"Real innovation starts with people. Powering the Electric Mind is a spirited conversation about how we can reshape the future of work by putting culture, wellbeing, and mindfulness at the heart of everything we do.

​​Join our expert panelists as they share real-world insights on what it takes to build workplaces where creativity soars, people feel seen, and teams achieve lasting success. This isn’t about perks and buzz words, it’s about finding purpose, making connections, and building a culture that inspires from the inside out. 

​​Whether you're a founder, leader, HR professional, or a technologist passionate about better work environments, this event will inspire you to help lead meaningful change in your organization.

​​Some of the topics we’ll touch on:
​​*Leading with empathy, authenticity, and impact
​​*Leveraging mindfulness to combat burnout and boost creativity
​​*Finding focus in busy tech environments
*​​Fostering a corporate culture that connects
*​​AI as a positive change agent in corporate culture

​​Don’t miss this opportunity to connect with forward-thinking peers and gain new tools to shape the future of work in tech. The future is bright!","FinTech, Engineering, AI, HR / Hiring","Open to attendee applications., Open to the public.",Approved by TTW
https://lu.ma/efny2vti,efny2vti,2025-06-27T14:00:00.000Z,2025-06-27T22:00:00.000Z,https://images.lumacdn.com/event-covers/ge/a3ee09a2-22b0-49cc-8ef0-171b3eca263d.jpg,"Tech for Canada: People & Culture / ‘HR Tech’ (Tools and Methods): CPOs, CHROs",evt-In73yQ3K207lHQa,event,"Geo-distributed workforces, remote-first organizations, digital communications and virtual workspace, staff churn, mercenary fractional teams... there is no shortage of 'new' ways for companies to source, engage and retain their staff.

This programme will consider corporate cultures and evolving organizational behaviour in a way that enables proactive and positive thinking within HR practices.

We'll look at tools that help, and review case studies where companies have strengthened their culture - despite pressures to grow teams and perform at a global-best level.

--
Join us at StartWell (https://startwell.co) for a gathering of Canadian business leaders during the 2025 Toronto Tech Week.

Gain insight from industry experts across the innovation economy and inform your approach to leveraging the power of emerging technology in your business. 

This 5 day conference can be attended on a per-day basis or for the entire week. Each day is a single track focused on marketing,  revenue/sales, finance, leadership and growth, plus human resources (people & culture.)

More info: https://startwell.co/pages/tech-for-canada-conference-2025","HR / Hiring, International / Expansion",Open to a specific target audience.,Approved by TTW
https://lu.ma/dyr2w5f7,dyr2w5f7,2025-06-24T17:00:00.000Z,2025-06-26T21:00:00.000Z,https://images.lumacdn.com/event-covers/1z/0b19cb4c-8e75-458a-9f7a-2246c47fb867.png,OV Founders Lounge,evt-7CPWq48jMUH82hM,event,"Welcome to the Ventures chill zone. Open to all tech founders and teams during Toronto Tech week, you can take a load off in our designated founders lounge at the OMERS head office in downtown Toronto. 

Whether you want to relax with a massage or recharge at our free juice bar, we've got you covered. Take a call in one of our private pods, or just recharge your devices as you sample the latest flavours from our ice cream cart. It's your home away from home during Toronto's first Tech Week. ","AI, B2B, FinTech","Open to a specific target audience. , Open to attendee applications.",Approved by TTW
https://lu.ma/dx2hsf2j,dx2hsf2j,2025-06-26T20:30:00.000Z,2025-06-26T22:30:00.000Z,https://images.lumacdn.com/event-covers/sh/818c003c-8062-4e95-a531-22c892c7541c.jpg,ChargeLab + TTW: Join us for an afternoon social!,evt-AGgPLfoSP1I336q,event,"ChargeLab has an 8,000 sq foot office right beside Kipling station. The office is beautifully renovated in an industrial/start-up style and is ideal for hosting an open house or happy hour. We have a garage door and typically showcase electric vehicles and EV chargers within the space. We would like to host an event for Toronto Tech Week and are open to organizers' feedback about which type of event would be most helpful.",Climate,Open to a specific target audience.,Approved by TTW
https://lu.ma/dvrem2t7,dvrem2t7,2025-06-24T22:00:00.000Z,2025-06-25T01:00:00.000Z,https://images.lumacdn.com/gallery-images/yh/6d327927-e69a-41c7-8368-54f6efcb104c,LaBarge Weinstein x Smart & Biggar - HAPPY HOUR + TECH LAW,evt-uPvwrIlmcQDq1Xn,event,"Toronto Tech Week!

This is a closed happy hour event with appetizers and drinks (+non-alcoholic options) for invited Funders and Founders.

Hosted by tech law firms LaBarge Weinstein x Smart & Biggar.","AI, FinTech, Fundraising / Investing, B2B, B2C / Consumer",Invite-only.,Approved by TTW
https://lu.ma/dp6jmsf6,dp6jmsf6,2025-06-25T21:00:00.000Z,2025-06-25T23:00:00.000Z,https://images.lumacdn.com/event-covers/xf/49d56350-eac5-43a0-ae8e-bff41323dc23.png,Radical AI Founders — Toronto Tech Week Mixer,evt-ZlAYPpCcYhvRUJw,event,"​Toronto Tech Week’s premier AI event. This is your chance to network with fellow AI founders, investors, and community members from across the AI ecosystem.",AI,Invite-only.,Approved by TTW
